No,Type,Mentions,Majas,Date,Link,Media,Sentiment,Category Group,Category,
114,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:15:23,https://twitter.com/web/statuses/2059669805914034560,Twitter,Negative,Asta Cita,Asta Cita 2,zizpzip
115,rt,"RT ""Listrik padam di sebagian wilayah Sumatera 3 hari lebih"" Media: Ã°ÂŸÂ¤ÂÃ°ÂŸÂ¤ÂÃ°ÂŸÂ¤ÂÃ°ÂŸÂ¤ÂÃ°ÂŸÂ¤Â ""prabowo pake APBN 100M untuk beli sapi qurban"" Media: PRABOWO MEMBELI SAPI QURBAN SEJUMLAH 1000 EKOR UNTUK DISEBAR KE SELURUH INDONESIA alias",IRONI,2026-05-27 23:15:15,https://twitter.com/web/statuses/2059669773034913921,Twitter,Negative,-,-,youngbbaee
116,rt,"RT Postingan X oleh Yenni Kwok (@yennikwok) membagikan laporan investigasi bersama media Indonesia (Tempo, Kompas, Suara, Tribunnews, dan Drone Emprit) tentang operasi pengaruh asing setelah aksi protes anti-pemerintah pada akhir Agustus 2025. Ringkasan",LITERAL,2026-05-27 23:15:10,https://twitter.com/web/statuses/2059669751480430967,Twitter,Negative,Asta Cita,Asta Cita 7,safira_floran
117,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:14:57,https://twitter.com/web/statuses/2059669696149111122,Twitter,Negative,Asta Cita,Asta Cita 7,iffaaa_cntq
118,rt,"RT ""Listrik padam di sebagian wilayah Sumatera 3 hari lebih"" Media: Ã°ÂŸÂ¤ÂÃ°ÂŸÂ¤ÂÃ°ÂŸÂ¤ÂÃ°ÂŸÂ¤ÂÃ°ÂŸÂ¤Â ""prabowo pake APBN 100M untuk beli sapi qurban"" Media: PRABOWO MEMBELI SAPI QURBAN SEJUMLAH 1000 EKOR UNTUK DISEBAR KE SELURUH INDONESIA alias",IRONI,2026-05-27 23:14:03,https://twitter.com/web/statuses/2059669470902358429,Twitter,Negative,-,-,glsthcekci
119,rt,"RT Dear, media. Kurban itu perorangan. Jika Presiden menggunakan APBN untuk bagi-bagi sapi, maka itu bukan kurban. Itu program politik. Jadi jangan ditulis ""kurban Prabowo"" karena dananya dari pajak rakyat. Trims...",SINISME,2026-05-27 23:13:52,https://twitter.com/web/statuses/2059669427390660616,Twitter,Negative,Asta Cita,Asta Cita 7,tulangtulunggg
120,rt,RT Yang belain Prabowo mati-matian kira2 kalo di Padang Mahsyar mau ga sebarisan sama Prabowo disana? Ã°ÂŸÂ˜Â¹,RETORIS,2026-05-27 23:13:48,https://twitter.com/web/statuses/2059669409866940747,Twitter,Negative,-,-,MasterAja3
121,mention,Habibie &gt; Prabowo+Jokowi.,LITERAL,2026-05-27 23:13:20,https://twitter.com/web/statuses/2059669291319038271,Twitter,Negative,-,-,Grock230
122,rt,RT Kok bisa sih Pak Purbaya tidak tahu sapi kurban 100 miliar Pak Prabowo pakai APBN? Ada 3 masalah: 1. Pengawasan & transparasi keuangan negara. 2. Kurban pribadi tidak bisa pakai dana APBN. Kalau dr APBN namanya Bansos. Dan Bansos bukan Kurban. Dua ha,RETORIS,2026-05-27 23:12:48,https://twitter.com/web/statuses/2059669155687919847,Twitter,Negative,Asta Cita,Asta Cita 8,Nicol49299957
123,rt,RT Menaikan Gaji mereka hingga 300% itu adlh keputusan yg salah Pak @prabowo brppun Gajinya itu gak akan pernah cukup bagi merka yg memang menjadikan HUKUM sebagai LADANG BASAH..!! https://t.co/SuIrTNnXQt,METAFORA,2026-05-27 23:12:43,https://twitter.com/web/statuses/2059669137241342403,Twitter,Negative,Asta Cita,Asta Cita 7,AirinDatangLagi
124,mention,"admin ige dan x Prabowo beda ya, kok di x ga ngucapin idul adha Ã°ÂŸÂ¤Â”",RETORIS,2026-05-27 23:12:35,https://twitter.com/web/statuses/2059669102558691452,Twitter,Negative,-,-,Xbacottetangga
125,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:11:33,https://twitter.com/web/statuses/2059668841404502089,Twitter,Negative,Asta Cita,Asta Cita 2,mamacaaa3
126,rt,"RT Rupiah hancur lebur, IHSG rontok. Lalu pertanyaannya apa tindakan n solusi pemerintahan Presiden @prabowo !Ã°ÂŸÂ¤Â”Ã°ÂŸÂ¤Â” https://t.co/wx69EnIS0o",RETORIS,2026-05-27 23:11:30,https://twitter.com/web/statuses/2059668828221849848,Twitter,Negative,-,-,mayahapsari09
127,rt,"RT guys kalian tau gak nih. Jokowi bakal keliling Indonesia lagi. ketemu rakyat, ketemu PSI, ketemu relawan. tapi pengamat bilang ini bukan sekadar silaturahmi biasa. ada yang lebih besar di balik ini semua. jadi Juni 2026 ini Jokowi dijadwalkan kelilin",SINISME,2026-05-27 23:11:20,https://twitter.com/web/statuses/2059668786438123973,Twitter,Negative,Asta Cita,Asta Cita 7,TTariuu
128,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:11:11,https://twitter.com/web/statuses/2059668750685929924,Twitter,Negative,Asta Cita,Asta Cita 3,est17_
129,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:10:07,https://twitter.com/web/statuses/2059668480535023904,Twitter,Negative,Asta Cita,Asta Cita 2,Pachryan_22
130,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:09:32,https://twitter.com/web/statuses/2059668336674578784,Twitter,Negative,Asta Cita,Asta Cita 7,vandanoesoewir1
131,rt,"RT Wakil Presiden RI Gibran Rakabuming Raka bersama sang istri, Selvi Ananda, serta kedua putra-putrinya melaksanakan Salat Iduladha 1447 Hijriah di Masjid Istiqlal, Rabu pagi (27/5/2026). Ã°ÂŸÂŽÂ¥Srr #GibranRakabuming #IdulAdha1447H #MasjidIstiqlal #Sa",LITERAL,2026-05-27 23:09:29,https://twitter.com/web/statuses/2059668323663749619,Twitter,Negative,-,-,safira_floran
132,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:09:02,https://twitter.com/web/statuses/2059668208823738598,Twitter,Negative,Asta Cita,Asta Cita 4,celiuaa
133,rt,RT Kok bisa sih Pak Purbaya tidak tahu sapi kurban 100 miliar Pak Prabowo pakai APBN? Ada 3 masalah: 1. Pengawasan & transparasi keuangan negara. 2. Kurban pribadi tidak bisa pakai dana APBN. Kalau dr APBN namanya Bansos. Dan Bansos bukan Kurban. Dua ha,RETORIS,2026-05-27 23:08:55,https://twitter.com/web/statuses/2059668178935132513,Twitter,Negative,Asta Cita,Asta Cita 8,tokaidirecycle
134,rt,RT Kok bisa sih Pak Purbaya tidak tahu sapi kurban 100 miliar Pak Prabowo pakai APBN? Ada 3 masalah: 1. Pengawasan & transparasi keuangan negara. 2. Kurban pribadi tidak bisa pakai dana APBN. Kalau dr APBN namanya Bansos. Dan Bansos bukan Kurban. Dua ha,RETORIS,2026-05-27 23:08:34,https://twitter.com/web/statuses/2059668093400723615,Twitter,Negative,Asta Cita,Asta Cita 8,sontolo48420344
135,rt,"RT BI sudah intervensi tapi tetap gak terbendung Prabowo: orang desa nggak pakai dollar Purbaya: Prabowo hanya coba hibur rakyat Bennix, Faldo: melemahnya nilai tukar rupiah ini bagus, nggak usah khawatir Luhut: minta maaf ke investor Mana yang benarÃ¢Â€",SINISME,2026-05-27 23:08:17,https://twitter.com/web/statuses/2059668019471859898,Twitter,Negative,-,-,anom_si_anomaly
136,reply,Sebelumnya akun ini teriak mana foto sholat ied Pak Prabowo di Prancis? Setelah dikasih videonya langsung bilang flexing. Nama Mohamad di depan itu ga jaminan. [RE _BangFu],SARKASME,2026-05-27 23:08:04,https://twitter.com/web/statuses/2059667963838640455,Twitter,Negative,-,-,Franken_blues
137,rt,"RT Ã¢Â€Â£Kayaknya demi Indonesia bisa bikin pesawat tempur sendiri. Makanya Prabowo lobi habis-habisan transfer teknologi itu dari Prancis jangan sampai lepas. Ã¢Â€Â£ Soalnya Rafale diselamatkan Indonesia dari kutukan ""Jet Tempur Terkutuk"" Jadi Prabowo",METAFORA,2026-05-27 23:08:01,https://twitter.com/web/statuses/2059667952530751558,Twitter,Negative,Asta Cita,Asta Cita 4,AcengAngki
138,rt,RT Pemadaman di Sumatera @prabowo pura2 buta dan tuli,METAFORA,2026-05-27 23:07:57,https://twitter.com/web/statuses/2059667938135953841,Twitter,Negative,-,-,Bi_ma_bima
139,rt,RT mungkin sosok yajuj majuj yang turun ke bumi itu sebenernya prabowo gibran,SATIRE,2026-05-27 23:07:26,https://twitter.com/web/statuses/2059667806149570670,Twitter,Negative,-,-,Leenggoo
140,rt,"RT MUI bilang gak masalah Prabowo qurban pake APBN. Alasannya: Presiden itu Ã¢Â€ÂœimamÃ¢Â€Â, APBN kayak Baitul Mal, dan dibagikan ke rakyat. Lucu banget. Berarti Pak RT juga boleh dong qurban pake kas RT dari iuran warga? Padahal gaji Prabowo kan udah di",SATIRE,2026-05-27 23:07:25,https://twitter.com/web/statuses/2059667800801808509,Twitter,Negative,-,-,BBebas2
141,rt,"RT BI sudah intervensi tapi tetap gak terbendung Prabowo: orang desa nggak pakai dollar Purbaya: Prabowo hanya coba hibur rakyat Bennix, Faldo: melemahnya nilai tukar rupiah ini bagus, nggak usah khawatir Luhut: minta maaf ke investor Mana yang benarÃ¢Â€",SINISME,2026-05-27 23:06:47,https://twitter.com/web/statuses/2059667643137998949,Twitter,Negative,-,-,riadneJusticiar
142,rt,RT Yang belain Prabowo mati-matian kira2 kalo di Padang Mahsyar mau ga sebarisan sama Prabowo disana? Ã°ÂŸÂ˜Â¹,RETORIS,2026-05-27 23:06:39,https://twitter.com/web/statuses/2059667607893180433,Twitter,Negative,-,-,Aaruna_
143,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:06:26,https://twitter.com/web/statuses/2059667554847928489,Twitter,Negative,Asta Cita,Asta Cita 2,pieonaw
144,rt,"RT ""Listrik padam di sebagian wilayah Sumatera 3 hari lebih"" Media: Ã°ÂŸÂ¤ÂÃ°ÂŸÂ¤ÂÃ°ÂŸÂ¤ÂÃ°ÂŸÂ¤ÂÃ°ÂŸÂ¤Â ""prabowo pake APBN 100M untuk beli sapi qurban"" Media: PRABOWO MEMBELI SAPI QURBAN SEJUMLAH 1000 EKOR UNTUK DISEBAR KE SELURUH INDONESIA alias",IRONI,2026-05-27 23:06:16,https://twitter.com/web/statuses/2059667513257210188,Twitter,Negative,-,-,sulitditipu
145,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:06:03,https://twitter.com/web/statuses/2059667459226116483,Twitter,Negative,Asta Cita,Asta Cita 7,alienhaislamy
146,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:05:16,https://twitter.com/web/statuses/2059667262563631290,Twitter,Negative,Asta Cita,Asta Cita 2,mrktn_rt14
147,rt,"RT Salah seorang ibu punya saran kepada pak Prabowo agar MBG berupa uang saja, dia mengatakan itu sambil mempraktekkan langsung belanja di abang sayur keliling, bagaiamana dengan uang Rp 15 ribu dia bisa membeli daging ayam bagian dada, sayur sop dan temp",LITERAL,2026-05-27 23:05:02,https://twitter.com/web/statuses/2059667200718544971,Twitter,Negative,-,-,TotoS_Bara
148,rt,RT rupiah menginjak 17.890 tapi kapan rupiah menginjak kepala prabowo?,SARKASME,2026-05-27 23:04:56,https://twitter.com/web/statuses/2059667178547540063,Twitter,Negative,-,-,bernardoes
149,rt,"RT Wew, pantas si wowo gk sholat eid di indo. Soalnya si Imam masjid di istiqlal khutbah ttg ketidakadilan, kemiskinan, dan eksploitasi alam wkwk Ã¢Â€ÂœKurban itu utk tujuan bersedakah bkn atas dasar kepemilikanÃ¢Â€Â damn broÃ°ÂŸÂ˜Â­",SARKASME,2026-05-27 23:04:03,https://twitter.com/web/statuses/2059666956371017983,Twitter,Negative,Asta Cita,Asta Cita 6,jannahseeker99
150,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:03:52,https://twitter.com/web/statuses/2059666909675782639,Twitter,Negative,Asta Cita,Asta Cita 2,minimoouuu
151,reply,Assalamualaikum sahabat onlineku yang dicintai Allah Ã°ÂŸÂ¤Â sehat sehat Selalu Yaaa semoga Allah berikan Teman Teman Kelancaran dalam menjalani Hidup Ã°ÂŸÂ¤Â semoga rupiah menguat dan Prabowo ketuker sama salah satu 1.098 sapi Ã°ÂŸÂ¤Â https://t.co/Aq,SARKASME,2026-05-27 23:03:41,https://twitter.com/web/statuses/2059666861927891023,Twitter,Negative,-,-,boiznedo
152,reply,"@s4h4b4tl4m4 Nikmati saja lah kita- 2 para diaspora sih bahagia beberan krna secara tak langsung Penghasilan remittances Naik Kalau yg di gaji Prabowo sih Pura pura bahagia ,karena kalau di belanjakan ke dolar ambles Contoh Jamaah umroh,ada kenaikan 5",SARKASME,2026-05-27 23:03:33,https://twitter.com/web/statuses/2059666829736308857,Twitter,Negative,-,-,keepithink_crab
153,rt,RT Si Prabowo bawel banget ngomongin antek2 asing trs tapi milih dirut BUMN danantara sumberdaya Indonesia malah orang asing. Kocak si biji satu.,IRONI,2026-05-27 23:03:01,https://twitter.com/web/statuses/2059666695456010363,Twitter,Negative,-,-,jannahseeker99
154,rt,"RT 11 - 12 gess kayak junjungan nya @jokowi,diprank.. @prabowo semakin terbuka &amp; jelas arahnya kemana bagi yg menggunakan akal sehatnya Bentar lagi kita dapat jatah MBG karena GK mampu beli beras. Ã°ÂŸÂ™ÂˆÃ°ÂŸÂ˜Âœ Dari IKONnya aj Mustafa Kemal atatur",SATIRE,2026-05-27 23:02:28,https://twitter.com/web/statuses/2059666557270466939,Twitter,Negative,-,-,TTariuu
155,rt,RT mungkin sosok yajuj majuj yang turun ke bumi itu sebenernya prabowo gibran,SATIRE,2026-05-27 23:02:25,https://twitter.com/web/statuses/2059666543324397717,Twitter,Negative,-,-,rifariii
156,rt,RT Pangan Prabowo di Merauke Gusur Tanah dan Hutan Kami Cerita Mama Yasinta tentang hutan yang selama ini jadi sumber pangannya digusur oleh Proyek Strategis Nasional Food Estate. Food estate untuk siapa? https://t.co/9bacjV8XDd https://t.co/FdTNKVY6,LITERAL,2026-05-27 23:02:15,https://twitter.com/web/statuses/2059666501872033862,Twitter,Negative,-,-,andishaizadi
157,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 23:01:59,https://twitter.com/web/statuses/2059666436323434941,Twitter,Negative,Asta Cita,Asta Cita 7,yolanda_ds
158,rt,RT INFO A1 ZULHAS UNGKAP PRABOWO MARAH! RAHASIA DI BALIK KOPERASI DESA MERAH PUTIH https://t.co/abGBWyqvrn,LITERAL,2026-05-27 23:01:58,https://twitter.com/web/statuses/2059666432254947379,Twitter,Negative,-,-,firmandamopoli
159,mention,"Firman Soebagyo Dukung Gagasan Ekspor Satu Pintu Prabowo, Tapi Ingatkan Bahaya BUMN Jadi Ã¢Â€ÂœMakelar NegaraÃ¢Â€Â #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #GolkarSolid https://t.co/CCRYvH7KWr",METAFORA,2026-05-27 22:59:00,https://twitter.com/web/statuses/2059665682938081411,Twitter,Negative,-,-,golkarpedia
160,rt,RT 1000 skian sapi tapi pake Embel2 Prabowo dimana uangnya dari APBN and now ada lagi berita bahwa Seorang Purbaya ga paham apaÃ‚Â² agak Shock apalagi ini uang 100 Milyar lho https://t.co/JZH3lW47Fn,SINISME,2026-05-27 22:58:47,https://twitter.com/web/statuses/2059665627988803674,Twitter,Negative,-,-,Robert_69_
161,mention,Pembohong ulung bgt yaa km prabowo lewat,SARKASME,2026-05-27 22:58:01,https://twitter.com/web/statuses/2059665435935862983,Twitter,Negative,-,-,yoursaharaaa
162,rt,RT 1000 skian sapi tapi pake Embel2 Prabowo dimana uangnya dari APBN and now ada lagi berita bahwa Seorang Purbaya ga paham apaÃ‚Â² agak Shock apalagi ini uang 100 Milyar lho https://t.co/JZH3lW47Fn,SINISME,2026-05-27 22:57:33,https://twitter.com/web/statuses/2059665320890310752,Twitter,Negative,-,-,PeteGuardi36540
163,rt,"RT Pernah perhatikan gak sih berita qurban sapinya presiden Pasti narasinya datar spt ""presiden menyerahkan sapi qurban"" Gak ada yg iseng kepo gak sih jumlah sapi qurban presiden RI Yang terdata cuma @jokowi dan presiden @prabowo aja Jokowi tercatat ber",SINISME,2026-05-27 22:57:21,https://twitter.com/web/statuses/2059665270168539635,Twitter,Negative,Asta Cita,Asta Cita 2,idoasberger
164,rt,RT Patron menilai cara kerja Dittipidnarkoba Bareskrim Polri dalam membongkar THM narkoba udah berasa di level yg beda dan patut ditiru jajaran di daerah. @muannas_alaidid @prabowo @ListyoSigitP @DivHumas_Polri #LawanNarkoba #THM #BareskrimPolri https:/,LITERAL,2026-05-27 22:56:53,https://twitter.com/web/statuses/2059665152581230838,Twitter,Negative,Asta Cita,Asta Cita 7,muannas_alaidid
165,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 22:56:28,https://twitter.com/web/statuses/2059665045299380443,Twitter,Negative,Asta Cita,Asta Cita 7,allaboutmeliii
166,rt,"RT BI sudah intervensi tapi tetap gak terbendung Prabowo: orang desa nggak pakai dollar Purbaya: Prabowo hanya coba hibur rakyat Bennix, Faldo: melemahnya nilai tukar rupiah ini bagus, nggak usah khawatir Luhut: minta maaf ke investor Mana yang benarÃ¢Â€",SINISME,2026-05-27 22:56:06,https://twitter.com/web/statuses/2059664954333315191,Twitter,Negative,-,-,adiptrick
167,reply,- Gak milih Prabowo - Gibran - Sadar kalau kepemimpinan Jokowi itu jelek bahkan sejak periode pertamanya [RE karirfess],LITERAL,2026-05-27 22:55:36,https://twitter.com/web/statuses/2059664830563565991,Twitter,Negative,-,-,akunbolabola
168,rt,"RT Presiden kurban pake dana APBN itu udah dari jaman SBY kok. Pake dana Banpres. Masalah nya wowo ini kurban sampe 1000 lebih sapi. Perbandingan, jkw itu tiap tahun kurban 1 sapi untuk tiap provinsi. Di 2024 totalnya cuma 38 sapi.",LITERAL,2026-05-27 22:55:24,https://twitter.com/web/statuses/2059664777195159796,Twitter,Negative,-,-,a7ibayu
169,rt,"RT INDONESIA SEDANG CARUT MARUT, SUMATERA GELAP, PAPUA MERANA, RUPIAH TERBURUK SEPANJANG SEJARAH, EL NINO MENGANCAM, IHSG CETAK LOWER LOW, BANYAK LAGI !! PRESIDEN ??? MEMILIH KE PARIS !! Selasa, 26 Mei 2026. Sementara Presiden Prabowo Subianto mendarat",HIPERBOLA,2026-05-27 22:55:21,https://twitter.com/web/statuses/2059664765446934800,Twitter,Negative,Asta Cita,Asta Cita 7,Aqinfhy_
170,rt,"RT Tahun 1998 -El nino menghantam, banyak gagal panen -Rupiah anjlok -Utang pemerintah menumpuk -Harga pangan naik semua -Presiden tutup mata -Demo besar2an di kota2, -Soeharto turun Tahun 2026 -El nino bakal menghantam, diprediksi terparah 100 tahun te",HIPERBOLA,2026-05-27 22:55:17,https://twitter.com/web/statuses/2059664747289874758,Twitter,Negative,-,-,kuccinggemmuk
171,rt,"RT Melihat bu sherly, aku baru sadar kalau narasi pilih aja prabowo. Dia kan sudah kaya. Ga akan korupsi."" Ternyata salah Yang bikin ga korupsi itu bukan seberapa kaya tapi seberapa haus kekuasaan. Bu sherly ini tidak haus kekuasaan. Ketika dapet gaj",SINISME,2026-05-27 22:54:54,https://twitter.com/web/statuses/2059664653425520916,Twitter,Negative,-,-,Icyrisy
172,rt,"RT Gue berharap, hukuman seperti ini segera di terapkan bagi para m4ling duit rakyat di negeri elok ini ,walau harapan gue setipis tissue..Ã¢ÂœÂÃ¯Â¸Â @prabowo @DPR_RI https://t.co/BRAoMYmjQl",LITERAL,2026-05-27 22:54:48,https://twitter.com/web/statuses/2059664629165687196,Twitter,Negative,-,-,hasli_yanti
173,rt,RT Si Prabowo bawel banget ngomongin antek2 asing trs tapi milih dirut BUMN danantara sumberdaya Indonesia malah orang asing. Kocak si biji satu.,IRONI,2026-05-27 22:54:23,https://twitter.com/web/statuses/2059664522332549310,Twitter,Negative,-,-,rezasandesu
